entry_id,posting_date,item_id,location_id,entry_type,quantity
ILE00037259,2025-11-01,ITEM0070,LOC004,Sales Shipment,-30
ILE00037260,2025-11-01,ITEM0070,LOC004,Adjustment,-2
ILE00037261,2025-11-01,ITEM0071,LOC004,Purchase Receipt,60
ILE00037262,2025-11-01,ITEM0071,LOC004,Sales Shipment,-27
ILE00037263,2025-11-01,ITEM0072,LOC004,Purchase Receipt,44
ILE00037264,2025-11-01,ITEM0072,LOC004,Sales Shipment,-49
ILE00037265,2025-11-01,ITEM0073,LOC004,Purchase Receipt,55
ILE00037266,2025-11-01,ITEM0073,LOC004,Sales Shipment,-31
ILE00037267,2025-11-01,ITEM0073,LOC004,Adjustment,1
ILE00037268,2025-11-01,ITEM0074,LOC004,Purchase Receipt,75
ILE00037269,2025-11-01,ITEM0074,LOC004,Sales Shipment,-59
ILE00037270,2025-11-01,ITEM0075,LOC004,Purchase Receipt,74
ILE00037271,2025-11-01,ITEM0075,LOC004,Sales Shipment,-77
ILE00037272,2025-11-01,ITEM0075,LOC004,Adjustment,3
ILE00037273,2025-11-01,ITEM0076,LOC004,Purchase Receipt,43
ILE00037274,2025-11-01,ITEM0076,LOC004,Sales Shipment,-47
ILE00037275,2025-11-01,ITEM0076,LOC004,Adjustment,3
ILE00037276,2025-11-01,ITEM0077,LOC004,Purchase Receipt,72
ILE00037277,2025-11-01,ITEM0077,LOC004,Sales Shipment,-37
ILE00037278,2025-11-01,ITEM0077,LOC004,Adjustment,1
ILE00037279,2025-11-01,ITEM0078,LOC004,Purchase Receipt,10
ILE00037280,2025-11-01,ITEM0078,LOC004,Sales Shipment,-66
ILE00037281,2025-11-01,ITEM0078,LOC004,Adjustment,1
ILE00037282,2025-11-01,ITEM0079,LOC004,Purchase Receipt,88
ILE00037283,2025-11-01,ITEM0079,LOC004,Sales Shipment,-33
ILE00037284,2025-11-01,ITEM0079,LOC004,Adjustment,3
ILE00037285,2025-11-01,ITEM0080,LOC004,Purchase Receipt,81
ILE00037286,2025-11-01,ITEM0080,LOC004,Sales Shipment,-6
ILE00037287,2025-11-01,ITEM0081,LOC004,Purchase Receipt,34
ILE00037288,2025-11-01,ITEM0081,LOC004,Sales Shipment,-30
ILE00037289,2025-11-01,ITEM0082,LOC004,Purchase Receipt,72
ILE00037290,2025-11-01,ITEM0082,LOC004,Sales Shipment,-63
ILE00037291,2025-11-01,ITEM0082,LOC004,Adjustment,-3
ILE00037292,2025-11-01,ITEM0083,LOC004,Purchase Receipt,51
ILE00037293,2025-11-01,ITEM0083,LOC004,Sales Shipment,-62
ILE00037294,2025-11-01,ITEM0083,LOC004,Adjustment,-2
ILE00037295,2025-11-01,ITEM0084,LOC004,Purchase Receipt,30
ILE00037296,2025-11-01,ITEM0084,LOC004,Sales Shipment,-40
ILE00037297,2025-11-01,ITEM0084,LOC004,Adjustment,3
ILE00037298,2025-11-01,ITEM0085,LOC004,Purchase Receipt,67
ILE00037299,2025-11-01,ITEM0085,LOC004,Sales Shipment,-54
ILE00037300,2025-11-01,ITEM0085,LOC004,Adjustment,1
ILE00037301,2025-11-01,ITEM0086,LOC004,Purchase Receipt,61
ILE00037302,2025-11-01,ITEM0086,LOC004,Sales Shipment,-62
ILE00037303,2025-11-01,ITEM0086,LOC004,Adjustment,-2
ILE00037304,2025-11-01,ITEM0087,LOC004,Purchase Receipt,61
ILE00037305,2025-11-01,ITEM0087,LOC004,Sales Shipment,-70
ILE00037306,2025-11-01,ITEM0087,LOC004,Adjustment,3
ILE00037307,2025-11-01,ITEM0088,LOC004,Purchase Receipt,64
ILE00037308,2025-11-01,ITEM0088,LOC004,Sales Shipment,-40
ILE00037309,2025-11-01,ITEM0089,LOC004,Purchase Receipt,66
ILE00037310,2025-11-01,ITEM0089,LOC004,Sales Shipment,-39
ILE00037311,2025-11-01,ITEM0089,LOC004,Adjustment,2
ILE00037312,2025-11-01,ITEM0090,LOC004,Purchase Receipt,84
ILE00037313,2025-11-01,ITEM0090,LOC004,Sales Shipment,-39
ILE00037314,2025-11-01,ITEM0090,LOC004,Adjustment,2
ILE00037315,2025-11-01,ITEM0091,LOC004,Purchase Receipt,87
ILE00037316,2025-11-01,ITEM0091,LOC004,Sales Shipment,-53
ILE00037317,2025-11-01,ITEM0091,LOC004,Adjustment,1
ILE00037318,2025-11-01,ITEM0092,LOC004,Purchase Receipt,71
ILE00037319,2025-11-01,ITEM0092,LOC004,Sales Shipment,-55
ILE00037320,2025-11-01,ITEM0093,LOC004,Purchase Receipt,71
ILE00037321,2025-11-01,ITEM0093,LOC004,Sales Shipment,-63
ILE00037322,2025-11-01,ITEM0093,LOC004,Adjustment,2
ILE00037323,2025-11-01,ITEM0094,LOC004,Purchase Receipt,70
ILE00037324,2025-11-01,ITEM0094,LOC004,Sales Shipment,-69
ILE00037325,2025-11-01,ITEM0095,LOC004,Purchase Receipt,80
ILE00037326,2025-11-01,ITEM0095,LOC004,Sales Shipment,-36
ILE00037327,2025-11-01,ITEM0095,LOC004,Adjustment,3
ILE00037328,2025-11-01,ITEM0096,LOC004,Purchase Receipt,59
ILE00037329,2025-11-01,ITEM0096,LOC004,Sales Shipment,-66
ILE00037330,2025-11-01,ITEM0097,LOC004,Purchase Receipt,93
ILE00037331,2025-11-01,ITEM0097,LOC004,Sales Shipment,-50
ILE00037332,2025-11-01,ITEM0098,LOC004,Purchase Receipt,50
ILE00037333,2025-11-01,ITEM0098,LOC004,Sales Shipment,-44
ILE00037334,2025-11-01,ITEM0098,LOC004,Adjustment,2
ILE00037335,2025-11-01,ITEM0099,LOC004,Purchase Receipt,60
ILE00037336,2025-11-01,ITEM0099,LOC004,Sales Shipment,-68
ILE00037337,2025-11-01,ITEM0100,LOC004,Purchase Receipt,75
ILE00037338,2025-11-01,ITEM0100,LOC004,Sales Shipment,-33
ILE00037339,2025-11-01,ITEM0100,LOC004,Adjustment,3
ILE00037340,2025-11-01,ITEM0001,LOC005,Purchase Receipt,45
ILE00037341,2025-11-01,ITEM0001,LOC005,Sales Shipment,-42
ILE00037342,2025-11-01,ITEM0002,LOC005,Purchase Receipt,83
ILE00037343,2025-11-01,ITEM0002,LOC005,Sales Shipment,-42
ILE00037344,2025-11-01,ITEM0002,LOC005,Adjustment,-2
ILE00037345,2025-11-01,ITEM0003,LOC005,Purchase Receipt,79
ILE00037346,2025-11-01,ITEM0003,LOC005,Sales Shipment,-39
ILE00037347,2025-11-01,ITEM0003,LOC005,Adjustment,-1
ILE00037348,2025-11-01,ITEM0004,LOC005,Purchase Receipt,79
ILE00037349,2025-11-01,ITEM0004,LOC005,Sales Shipment,-73
ILE00037350,2025-11-01,ITEM0004,LOC005,Adjustment,-3
ILE00037351,2025-11-01,ITEM0005,LOC005,Purchase Receipt,91
ILE00037352,2025-11-01,ITEM0005,LOC005,Sales Shipment,-59
ILE00037353,2025-11-01,ITEM0005,LOC005,Adjustment,3
ILE00037354,2025-11-01,ITEM0006,LOC005,Purchase Receipt,84
ILE00037355,2025-11-01,ITEM0006,LOC005,Sales Shipment,-56
ILE00037356,2025-11-01,ITEM0006,LOC005,Adjustment,3
ILE00037357,2025-11-01,ITEM0007,LOC005,Purchase Receipt,78
ILE00037358,2025-11-01,ITEM0007,LOC005,Sales Shipment,-40
ILE00037359,2025-11-01,ITEM0008,LOC005,Purchase Receipt,54
ILE00037360,2025-11-01,ITEM0008,LOC005,Sales Shipment,-52
ILE00037361,2025-11-01,ITEM0009,LOC005,Purchase Receipt,67
ILE00037362,2025-11-01,ITEM0009,LOC005,Sales Shipment,-61
ILE00037363,2025-11-01,ITEM0009,LOC005,Adjustment,2
ILE00037364,2025-11-01,ITEM0010,LOC005,Purchase Receipt,101
ILE00037365,2025-11-01,ITEM0010,LOC005,Sales Shipment,-42
ILE00037366,2025-11-01,ITEM0010,LOC005,Adjustment,1
ILE00037367,2025-11-01,ITEM0011,LOC005,Purchase Receipt,83
ILE00037368,2025-11-01,ITEM0011,LOC005,Sales Shipment,-53
ILE00037369,2025-11-01,ITEM0011,LOC005,Adjustment,-3
ILE00037370,2025-11-01,ITEM0012,LOC005,Purchase Receipt,96
ILE00037371,2025-11-01,ITEM0012,LOC005,Sales Shipment,-74
ILE00037372,2025-11-01,ITEM0012,LOC005,Adjustment,3
ILE00037373,2025-11-01,ITEM0013,LOC005,Purchase Receipt,57
ILE00037374,2025-11-01,ITEM0013,LOC005,Sales Shipment,-36
ILE00037375,2025-11-01,ITEM0013,LOC005,Adjustment,-3
ILE00037376,2025-11-01,ITEM0014,LOC005,Purchase Receipt,82
ILE00037377,2025-11-01,ITEM0014,LOC005,Sales Shipment,-55
ILE00037378,2025-11-01,ITEM0014,LOC005,Adjustment,-1
ILE00037379,2025-11-01,ITEM0015,LOC005,Purchase Receipt,76
ILE00037380,2025-11-01,ITEM0015,LOC005,Sales Shipment,-31
ILE00037381,2025-11-01,ITEM0015,LOC005,Adjustment,-2
ILE00037382,2025-11-01,ITEM0016,LOC005,Purchase Receipt,84
ILE00037383,2025-11-01,ITEM0016,LOC005,Sales Shipment,-38
ILE00037384,2025-11-01,ITEM0016,LOC005,Adjustment,3
ILE00037385,2025-11-01,ITEM0017,LOC005,Purchase Receipt,83
ILE00037386,2025-11-01,ITEM0017,LOC005,Sales Shipment,-60
ILE00037387,2025-11-01,ITEM0017,LOC005,Adjustment,2
ILE00037388,2025-11-01,ITEM0018,LOC005,Purchase Receipt,84
ILE00037389,2025-11-01,ITEM0018,LOC005,Sales Shipment,-48
ILE00037390,2025-11-01,ITEM0018,LOC005,Adjustment,3
ILE00037391,2025-11-01,ITEM0019,LOC005,Purchase Receipt,75
ILE00037392,2025-11-01,ITEM0019,LOC005,Sales Shipment,-54
ILE00037393,2025-11-01,ITEM0020,LOC005,Purchase Receipt,81
ILE00037394,2025-11-01,ITEM0020,LOC005,Sales Shipment,-53
ILE00037395,2025-11-01,ITEM0020,LOC005,Adjustment,2
ILE00037396,2025-11-01,ITEM0021,LOC005,Purchase Receipt,52
ILE00037397,2025-11-01,ITEM0021,LOC005,Sales Shipment,-9
ILE00037398,2025-11-01,ITEM0021,LOC005,Adjustment,3
ILE00037399,2025-11-01,ITEM0022,LOC005,Purchase Receipt,91
ILE00037400,2025-11-01,ITEM0022,LOC005,Sales Shipment,-44
ILE00037401,2025-11-01,ITEM0022,LOC005,Adjustment,2
ILE00037402,2025-11-01,ITEM0023,LOC005,Purchase Receipt,83
ILE00037403,2025-11-01,ITEM0023,LOC005,Sales Shipment,-44
ILE00037404,2025-11-01,ITEM0024,LOC005,Purchase Receipt,99
ILE00037405,2025-11-01,ITEM0024,LOC005,Sales Shipment,-70
ILE00037406,2025-11-01,ITEM0024,LOC005,Adjustment,-2
ILE00037407,2025-11-01,ITEM0025,LOC005,Purchase Receipt,89
ILE00037408,2025-11-01,ITEM0025,LOC005,Sales Shipment,-84
ILE00037409,2025-11-01,ITEM0026,LOC005,Purchase Receipt,34
ILE00037410,2025-11-01,ITEM0026,LOC005,Sales Shipment,-34
ILE00037411,2025-11-01,ITEM0026,LOC005,Adjustment,2
ILE00037412,2025-11-01,ITEM0027,LOC005,Purchase Receipt,79
ILE00037413,2025-11-01,ITEM0027,LOC005,Sales Shipment,-68
ILE00037414,2025-11-01,ITEM0027,LOC005,Adjustment,3
ILE00037415,2025-11-01,ITEM0028,LOC005,Purchase Receipt,53
ILE00037416,2025-11-01,ITEM0028,LOC005,Sales Shipment,-42
ILE00037417,2025-11-01,ITEM0028,LOC005,Adjustment,-3
ILE00037418,2025-11-01,ITEM0029,LOC005,Purchase Receipt,63
ILE00037419,2025-11-01,ITEM0029,LOC005,Sales Shipment,-93
ILE00037420,2025-11-01,ITEM0029,LOC005,Adjustment,2
ILE00037421,2025-11-01,ITEM0030,LOC005,Purchase Receipt,90
ILE00037422,2025-11-01,ITEM0030,LOC005,Sales Shipment,-68
ILE00037423,2025-11-01,ITEM0031,LOC005,Purchase Receipt,86
ILE00037424,2025-11-01,ITEM0031,LOC005,Sales Shipment,-41
ILE00037425,2025-11-01,ITEM0031,LOC005,Adjustment,3
ILE00037426,2025-11-01,ITEM0032,LOC005,Purchase Receipt,72
ILE00037427,2025-11-01,ITEM0032,LOC005,Sales Shipment,-69
ILE00037428,2025-11-01,ITEM0033,LOC005,Purchase Receipt,28
ILE00037429,2025-11-01,ITEM0033,LOC005,Sales Shipment,-34
ILE00037430,2025-11-01,ITEM0033,LOC005,Adjustment,-1
ILE00037431,2025-11-01,ITEM0034,LOC005,Purchase Receipt,106
ILE00037432,2025-11-01,ITEM0034,LOC005,Sales Shipment,-47
ILE00037433,2025-11-01,ITEM0034,LOC005,Adjustment,3
ILE00037434,2025-11-01,ITEM0035,LOC005,Purchase Receipt,72
ILE00037435,2025-11-01,ITEM0035,LOC005,Sales Shipment,-72
ILE00037436,2025-11-01,ITEM0035,LOC005,Adjustment,2
ILE00037437,2025-11-01,ITEM0036,LOC005,Purchase Receipt,66
ILE00037438,2025-11-01,ITEM0036,LOC005,Sales Shipment,-49
ILE00037439,2025-11-01,ITEM0036,LOC005,Adjustment,1
ILE00037440,2025-11-01,ITEM0037,LOC005,Purchase Receipt,109
ILE00037441,2025-11-01,ITEM0037,LOC005,Sales Shipment,-40
ILE00037442,2025-11-01,ITEM0037,LOC005,Adjustment,2
ILE00037443,2025-11-01,ITEM0038,LOC005,Purchase Receipt,73
ILE00037444,2025-11-01,ITEM0038,LOC005,Sales Shipment,-63
ILE00037445,2025-11-01,ITEM0038,LOC005,Adjustment,3
ILE00037446,2025-11-01,ITEM0039,LOC005,Purchase Receipt,80
ILE00037447,2025-11-01,ITEM0039,LOC005,Sales Shipment,-40
ILE00037448,2025-11-01,ITEM0039,LOC005,Adjustment,2
ILE00037449,2025-11-01,ITEM0040,LOC005,Purchase Receipt,85
ILE00037450,2025-11-01,ITEM0040,LOC005,Sales Shipment,-27
ILE00037451,2025-11-01,ITEM0040,LOC005,Adjustment,3
ILE00037452,2025-11-01,ITEM0041,LOC005,Purchase Receipt,93
ILE00037453,2025-11-01,ITEM0041,LOC005,Sales Shipment,-58
ILE00037454,2025-11-01,ITEM0041,LOC005,Adjustment,-2
ILE00037455,2025-11-01,ITEM0042,LOC005,Purchase Receipt,61
ILE00037456,2025-11-01,ITEM0042,LOC005,Sales Shipment,-52
ILE00037457,2025-11-01,ITEM0042,LOC005,Adjustment,1
ILE00037458,2025-11-01,ITEM0043,LOC005,Purchase Receipt,57
ILE00037459,2025-11-01,ITEM0043,LOC005,Sales Shipment,-45
ILE00037460,2025-11-01,ITEM0043,LOC005,Adjustment,-2
ILE00037461,2025-11-01,ITEM0044,LOC005,Purchase Receipt,56
ILE00037462,2025-11-01,ITEM0044,LOC005,Sales Shipment,-29
ILE00037463,2025-11-01,ITEM0044,LOC005,Adjustment,-2
ILE00037464,2025-11-01,ITEM0045,LOC005,Purchase Receipt,49
ILE00037465,2025-11-01,ITEM0045,LOC005,Sales Shipment,-48
ILE00037466,2025-11-01,ITEM0046,LOC005,Purchase Receipt,61
ILE00037467,2025-11-01,ITEM0046,LOC005,Sales Shipment,-43
ILE00037468,2025-11-01,ITEM0046,LOC005,Adjustment,-3
ILE00037469,2025-11-01,ITEM0047,LOC005,Purchase Receipt,45
ILE00037470,2025-11-01,ITEM0047,LOC005,Sales Shipment,-60
ILE00037471,2025-11-01,ITEM0047,LOC005,Adjustment,-3
ILE00037472,2025-11-01,ITEM0048,LOC005,Purchase Receipt,70
ILE00037473,2025-11-01,ITEM0048,LOC005,Sales Shipment,-51
ILE00037474,2025-11-01,ITEM0049,LOC005,Purchase Receipt,69
ILE00037475,2025-11-01,ITEM0049,LOC005,Sales Shipment,-47
ILE00037476,2025-11-01,ITEM0050,LOC005,Purchase Receipt,59
ILE00037477,2025-11-01,ITEM0050,LOC005,Sales Shipment,-34
ILE00037478,2025-11-01,ITEM0050,LOC005,Adjustment,1
ILE00037479,2025-11-01,ITEM0051,LOC005,Purchase Receipt,55
ILE00037480,2025-11-01,ITEM0051,LOC005,Sales Shipment,-63
ILE00037481,2025-11-01,ITEM0051,LOC005,Adjustment,3
ILE00037482,2025-11-01,ITEM0052,LOC005,Purchase Receipt,59
ILE00037483,2025-11-01,ITEM0052,LOC005,Sales Shipment,-30
ILE00037484,2025-11-01,ITEM0052,LOC005,Adjustment,-3
ILE00037485,2025-11-01,ITEM0053,LOC005,Purchase Receipt,95
ILE00037486,2025-11-01,ITEM0053,LOC005,Sales Shipment,-33
ILE00037487,2025-11-01,ITEM0053,LOC005,Adjustment,-3
ILE00037488,2025-11-01,ITEM0054,LOC005,Purchase Receipt,94
ILE00037489,2025-11-01,ITEM0054,LOC005,Sales Shipment,-60
ILE00037490,2025-11-01,ITEM0054,LOC005,Adjustment,1
ILE00037491,2025-11-01,ITEM0055,LOC005,Purchase Receipt,73
ILE00037492,2025-11-01,ITEM0055,LOC005,Sales Shipment,-52
ILE00037493,2025-11-01,ITEM0056,LOC005,Purchase Receipt,92
ILE00037494,2025-11-01,ITEM0056,LOC005,Sales Shipment,-36
ILE00037495,2025-11-01,ITEM0056,LOC005,Adjustment,-2
ILE00037496,2025-11-01,ITEM0057,LOC005,Purchase Receipt,83
ILE00037497,2025-11-01,ITEM0057,LOC005,Sales Shipment,-33
ILE00037498,2025-11-01,ITEM0057,LOC005,Adjustment,1
ILE00037499,2025-11-01,ITEM0058,LOC005,Purchase Receipt,76
ILE00037500,2025-11-01,ITEM0058,LOC005,Sales Shipment,-49
ILE00037501,2025-11-01,ITEM0058,LOC005,Adjustment,-2
ILE00037502,2025-11-01,ITEM0059,LOC005,Purchase Receipt,44
ILE00037503,2025-11-01,ITEM0059,LOC005,Sales Shipment,-29
ILE00037504,2025-11-01,ITEM0059,LOC005,Adjustment,-2
ILE00037505,2025-11-01,ITEM0060,LOC005,Purchase Receipt,57
ILE00037506,2025-11-01,ITEM0060,LOC005,Sales Shipment,-68
ILE00037507,2025-11-01,ITEM0061,LOC005,Purchase Receipt,85
ILE00037508,2025-11-01,ITEM0061,LOC005,Sales Shipment,-55
ILE00037509,2025-11-01,ITEM0061,LOC005,Adjustment,2
ILE00037510,2025-11-01,ITEM0062,LOC005,Purchase Receipt,82
ILE00037511,2025-11-01,ITEM0062,LOC005,Sales Shipment,-49
ILE00037512,2025-11-01,ITEM0062,LOC005,Adjustment,-3
ILE00037513,2025-11-01,ITEM0063,LOC005,Purchase Receipt,84
ILE00037514,2025-11-01,ITEM0063,LOC005,Sales Shipment,-40
ILE00037515,2025-11-01,ITEM0063,LOC005,Adjustment,-1
ILE00037516,2025-11-01,ITEM0064,LOC005,Purchase Receipt,56
ILE00037517,2025-11-01,ITEM0064,LOC005,Sales Shipment,-26
ILE00037518,2025-11-01,ITEM0064,LOC005,Adjustment,-3
ILE00037519,2025-11-01,ITEM0065,LOC005,Purchase Receipt,62
ILE00037520,2025-11-01,ITEM0065,LOC005,Sales Shipment,-56
ILE00037521,2025-11-01,ITEM0065,LOC005,Adjustment,-1
ILE00037522,2025-11-01,ITEM0066,LOC005,Purchase Receipt,70
ILE00037523,2025-11-01,ITEM0066,LOC005,Sales Shipment,-35
ILE00037524,2025-11-01,ITEM0066,LOC005,Adjustment,3
ILE00037525,2025-11-01,ITEM0067,LOC005,Purchase Receipt,78
ILE00037526,2025-11-01,ITEM0067,LOC005,Sales Shipment,-70
ILE00037527,2025-11-01,ITEM0067,LOC005,Adjustment,-1
ILE00037528,2025-11-01,ITEM0068,LOC005,Purchase Receipt,71
ILE00037529,2025-11-01,ITEM0068,LOC005,Sales Shipment,-62
ILE00037530,2025-11-01,ITEM0068,LOC005,Adjustment,-1
ILE00037531,2025-11-01,ITEM0069,LOC005,Purchase Receipt,79
ILE00037532,2025-11-01,ITEM0069,LOC005,Sales Shipment,-57
ILE00037533,2025-11-01,ITEM0069,LOC005,Adjustment,2
ILE00037534,2025-11-01,ITEM0070,LOC005,Purchase Receipt,89
ILE00037535,2025-11-01,ITEM0070,LOC005,Sales Shipment,-45
ILE00037536,2025-11-01,ITEM0070,LOC005,Adjustment,3
ILE00037537,2025-11-01,ITEM0071,LOC005,Purchase Receipt,106
ILE00037538,2025-11-01,ITEM0071,LOC005,Sales Shipment,-61
ILE00037539,2025-11-01,ITEM0071,LOC005,Adjustment,-1
ILE00037540,2025-11-01,ITEM0072,LOC005,Purchase Receipt,88
ILE00037541,2025-11-01,ITEM0072,LOC005,Sales Shipment,-48
ILE00037542,2025-11-01,ITEM0072,LOC005,Adjustment,-3
ILE00037543,2025-11-01,ITEM0073,LOC005,Purchase Receipt,64
ILE00037544,2025-11-01,ITEM0073,LOC005,Sales Shipment,-45
ILE00037545,2025-11-01,ITEM0073,LOC005,Adjustment,-2
ILE00037546,2025-11-01,ITEM0074,LOC005,Purchase Receipt,89
ILE00037547,2025-11-01,ITEM0074,LOC005,Sales Shipment,-39
ILE00037548,2025-11-01,ITEM0074,LOC005,Adjustment,3
ILE00037549,2025-11-01,ITEM0075,LOC005,Purchase Receipt,65
ILE00037550,2025-11-01,ITEM0075,LOC005,Sales Shipment,-82
ILE00037551,2025-11-01,ITEM0075,LOC005,Adjustment,3
ILE00037552,2025-11-01,ITEM0076,LOC005,Purchase Receipt,71
ILE00037553,2025-11-01,ITEM0076,LOC005,Sales Shipment,-64
ILE00037554,2025-11-01,ITEM0076,LOC005,Adjustment,3
ILE00037555,2025-11-01,ITEM0077,LOC005,Purchase Receipt,87
ILE00037556,2025-11-01,ITEM0077,LOC005,Sales Shipment,-50
ILE00037557,2025-11-01,ITEM0078,LOC005,Purchase Receipt,70
ILE00037558,2025-11-01,ITEM0078,LOC005,Sales Shipment,-33
ILE00037559,2025-11-01,ITEM0078,LOC005,Adjustment,3
ILE00037560,2025-11-01,ITEM0079,LOC005,Purchase Receipt,73
ILE00037561,2025-11-01,ITEM0079,LOC005,Sales Shipment,-52
ILE00037562,2025-11-01,ITEM0080,LOC005,Purchase Receipt,70
ILE00037563,2025-11-01,ITEM0080,LOC005,Sales Shipment,-56
ILE00037564,2025-11-01,ITEM0080,LOC005,Adjustment,-3
ILE00037565,2025-11-01,ITEM0081,LOC005,Purchase Receipt,70
ILE00037566,2025-11-01,ITEM0081,LOC005,Sales Shipment,-46
ILE00037567,2025-11-01,ITEM0081,LOC005,Adjustment,3
ILE00037568,2025-11-01,ITEM0082,LOC005,Purchase Receipt,73
ILE00037569,2025-11-01,ITEM0082,LOC005,Sales Shipment,-33
ILE00037570,2025-11-01,ITEM0083,LOC005,Purchase Receipt,64
ILE00037571,2025-11-01,ITEM0083,LOC005,Sales Shipment,-54
ILE00037572,2025-11-01,ITEM0083,LOC005,Adjustment,3
ILE00037573,2025-11-01,ITEM0084,LOC005,Purchase Receipt,82
ILE00037574,2025-11-01,ITEM0084,LOC005,Sales Shipment,-49
ILE00037575,2025-11-01,ITEM0085,LOC005,Purchase Receipt,66
ILE00037576,2025-11-01,ITEM0085,LOC005,Sales Shipment,-24
ILE00037577,2025-11-01,ITEM0086,LOC005,Purchase Receipt,90
ILE00037578,2025-11-01,ITEM0086,LOC005,Sales Shipment,-51
ILE00037579,2025-11-01,ITEM0087,LOC005,Purchase Receipt,85
ILE00037580,2025-11-01,ITEM0087,LOC005,Sales Shipment,-57
ILE00037581,2025-11-01,ITEM0088,LOC005,Purchase Receipt,94
ILE00037582,2025-11-01,ITEM0088,LOC005,Sales Shipment,-42
ILE00037583,2025-11-01,ITEM0088,LOC005,Adjustment,-3
ILE00037584,2025-11-01,ITEM0089,LOC005,Purchase Receipt,46
ILE00037585,2025-11-01,ITEM0089,LOC005,Sales Shipment,-82
ILE00037586,2025-11-01,ITEM0089,LOC005,Adjustment,1
ILE00037587,2025-11-01,ITEM0090,LOC005,Purchase Receipt,67
ILE00037588,2025-11-01,ITEM0090,LOC005,Sales Shipment,-49
ILE00037589,2025-11-01,ITEM0090,LOC005,Adjustment,-3
ILE00037590,2025-11-01,ITEM0091,LOC005,Purchase Receipt,66
ILE00037591,2025-11-01,ITEM0091,LOC005,Sales Shipment,-24
ILE00037592,2025-11-01,ITEM0091,LOC005,Adjustment,1
ILE00037593,2025-11-01,ITEM0092,LOC005,Purchase Receipt,38
ILE00037594,2025-11-01,ITEM0092,LOC005,Sales Shipment,-21
ILE00037595,2025-11-01,ITEM0093,LOC005,Purchase Receipt,67
ILE00037596,2025-11-01,ITEM0093,LOC005,Sales Shipment,-30
ILE00037597,2025-11-01,ITEM0093,LOC005,Adjustment,2
ILE00037598,2025-11-01,ITEM0094,LOC005,Purchase Receipt,62
ILE00037599,2025-11-01,ITEM0094,LOC005,Sales Shipment,-70
ILE00037600,2025-11-01,ITEM0094,LOC005,Adjustment,3
ILE00037601,2025-11-01,ITEM0095,LOC005,Purchase Receipt,39
ILE00037602,2025-11-01,ITEM0095,LOC005,Sales Shipment,-48
ILE00037603,2025-11-01,ITEM0096,LOC005,Purchase Receipt,58
ILE00037604,2025-11-01,ITEM0096,LOC005,Sales Shipment,-28
ILE00037605,2025-11-01,ITEM0097,LOC005,Purchase Receipt,60
ILE00037606,2025-11-01,ITEM0097,LOC005,Sales Shipment,-59
ILE00037607,2025-11-01,ITEM0097,LOC005,Adjustment,1
ILE00037608,2025-11-01,ITEM0098,LOC005,Purchase Receipt,82
ILE00037609,2025-11-01,ITEM0098,LOC005,Sales Shipment,-49
ILE00037610,2025-11-01,ITEM0098,LOC005,Adjustment,-1
ILE00037611,2025-11-01,ITEM0099,LOC005,Purchase Receipt,63
ILE00037612,2025-11-01,ITEM0099,LOC005,Sales Shipment,-61
ILE00037613,2025-11-01,ITEM0099,LOC005,Adjustment,1
ILE00037614,2025-11-01,ITEM0100,LOC005,Purchase Receipt,127
ILE00037615,2025-11-01,ITEM0100,LOC005,Sales Shipment,-30
ILE00037616,2025-11-01,ITEM0001,LOC006,Purchase Receipt,94
ILE00037617,2025-11-01,ITEM0001,LOC006,Sales Shipment,-26
ILE00037618,2025-11-01,ITEM0001,LOC006,Adjustment,3
ILE00037619,2025-11-01,ITEM0002,LOC006,Purchase Receipt,90
ILE00037620,2025-11-01,ITEM0002,LOC006,Sales Shipment,-56
ILE00037621,2025-11-01,ITEM0002,LOC006,Adjustment,-3
ILE00037622,2025-11-01,ITEM0003,LOC006,Purchase Receipt,46
ILE00037623,2025-11-01,ITEM0003,LOC006,Sales Shipment,-61
ILE00037624,2025-11-01,ITEM0003,LOC006,Adjustment,-2
ILE00037625,2025-11-01,ITEM0004,LOC006,Purchase Receipt,51
ILE00037626,2025-11-01,ITEM0004,LOC006,Sales Shipment,-26
ILE00037627,2025-11-01,ITEM0004,LOC006,Adjustment,-2
ILE00037628,2025-11-01,ITEM0005,LOC006,Purchase Receipt,88
ILE00037629,2025-11-01,ITEM0005,LOC006,Sales Shipment,-57
ILE00037630,2025-11-01,ITEM0005,LOC006,Adjustment,-1
ILE00037631,2025-11-01,ITEM0006,LOC006,Purchase Receipt,72
ILE00037632,2025-11-01,ITEM0006,LOC006,Sales Shipment,-21
ILE00037633,2025-11-01,ITEM0006,LOC006,Adjustment,-1
ILE00037634,2025-11-01,ITEM0007,LOC006,Purchase Receipt,44
ILE00037635,2025-11-01,ITEM0007,LOC006,Sales Shipment,-52
ILE00037636,2025-11-01,ITEM0007,LOC006,Adjustment,-1
ILE00037637,2025-11-01,ITEM0008,LOC006,Purchase Receipt,39
ILE00037638,2025-11-01,ITEM0008,LOC006,Sales Shipment,-80
ILE00037639,2025-11-01,ITEM0008,LOC006,Adjustment,-2
ILE00037640,2025-11-01,ITEM0009,LOC006,Purchase Receipt,55
ILE00037641,2025-11-01,ITEM0009,LOC006,Sales Shipment,-79
ILE00037642,2025-11-01,ITEM0010,LOC006,Purchase Receipt,71
