sales_order_id,order_date,customer_id,location_id,salesperson_id,sales_channel,document_status,currency_code
SO113603,2026-02-19,CUST0164,LOC001,SP002,Partner,Posted,USD
SO113604,2026-02-19,CUST0282,LOC001,SP003,E-commerce,Posted,USD
SO113605,2026-02-19,CUST0134,LOC006,SP016,E-commerce,Posted,USD
SO113606,2026-02-19,CUST0177,LOC006,SP017,Direct,Posted,USD
SO113607,2026-02-19,CUST0066,LOC004,SP010,Direct,Posted,USD
SO113608,2026-02-19,CUST0209,LOC001,SP001,Direct,Posted,USD
SO113609,2026-02-19,CUST0065,LOC004,SP011,Direct,Posted,USD
SO113610,2026-02-19,CUST0246,LOC004,SP010,Partner,Posted,USD
SO113611,2026-02-19,CUST0152,LOC006,SP017,Partner,Posted,USD
SO113612,2026-02-19,CUST0258,LOC006,SP017,E-commerce,Posted,USD
SO113613,2026-02-19,CUST0217,LOC001,SP003,Direct,Posted,USD
SO113614,2026-02-19,CUST0118,LOC004,SP010,Direct,Posted,USD
SO113615,2026-02-19,CUST0191,LOC003,SP009,Partner,Posted,USD
SO113616,2026-02-19,CUST0171,LOC003,SP007,E-commerce,Posted,USD
SO113617,2026-02-20,CUST0217,LOC001,SP001,E-commerce,Posted,USD
SO113618,2026-02-20,CUST0040,LOC001,SP003,Partner,Posted,USD
SO113619,2026-02-20,CUST0289,LOC003,SP009,E-commerce,Posted,USD
SO113620,2026-02-20,CUST0072,LOC003,SP008,Partner,Posted,USD
SO113621,2026-02-20,CUST0166,LOC004,SP011,Direct,Posted,USD
SO113622,2026-02-20,CUST0153,LOC001,SP001,Direct,Posted,USD
SO113623,2026-02-20,CUST0247,LOC004,SP010,E-commerce,Posted,USD
SO113624,2026-02-20,CUST0257,LOC001,SP003,Partner,Posted,USD
SO113625,2026-02-20,CUST0245,LOC002,SP005,Partner,Posted,USD
SO113626,2026-02-20,CUST0299,LOC003,SP009,Direct,Posted,USD
SO113627,2026-02-20,CUST0041,LOC001,SP002,E-commerce,Posted,USD
SO113628,2026-02-20,CUST0003,LOC005,SP013,Direct,Posted,USD
SO113629,2026-02-20,CUST0174,LOC002,SP004,Direct,Posted,USD
SO113630,2026-02-20,CUST0004,LOC005,SP015,Direct,Posted,USD
SO113631,2026-02-20,CUST0089,LOC004,SP011,Partner,Posted,USD
SO113632,2026-02-20,CUST0218,LOC001,SP002,E-commerce,Posted,USD
SO113633,2026-02-20,CUST0016,LOC005,SP014,Direct,Posted,USD
SO113634,2026-02-20,CUST0062,LOC006,SP016,Direct,Posted,USD
SO113635,2026-02-20,CUST0049,LOC001,SP002,Direct,Posted,USD
SO113636,2026-02-20,CUST0075,LOC004,SP012,E-commerce,Posted,USD
SO113637,2026-02-20,CUST0012,LOC001,SP002,Direct,Posted,USD
SO113638,2026-02-20,CUST0183,LOC005,SP014,Partner,Posted,USD
SO113639,2026-02-20,CUST0196,LOC005,SP015,E-commerce,Posted,USD
SO113640,2026-02-20,CUST0117,LOC001,SP002,E-commerce,Posted,USD
SO113641,2026-02-20,CUST0170,LOC003,SP009,Direct,Posted,USD
SO113642,2026-02-20,CUST0064,LOC006,SP016,Direct,Posted,USD
SO113643,2026-02-21,CUST0086,LOC004,SP010,E-commerce,Posted,USD
SO113644,2026-02-21,CUST0133,LOC003,SP008,Partner,Posted,USD
SO113645,2026-02-21,CUST0262,LOC002,SP006,Direct,Posted,USD
SO113646,2026-02-21,CUST0079,LOC006,SP018,Partner,Posted,USD
SO113647,2026-02-21,CUST0243,LOC006,SP018,E-commerce,Posted,USD
SO113648,2026-02-21,CUST0045,LOC003,SP008,E-commerce,Posted,USD
SO113649,2026-02-21,CUST0266,LOC004,SP010,Direct,Posted,USD
SO113650,2026-02-21,CUST0018,LOC003,SP009,E-commerce,Posted,USD
SO113651,2026-02-21,CUST0262,LOC006,SP017,Direct,Posted,USD
SO113652,2026-02-22,CUST0017,LOC006,SP018,Partner,Posted,USD
SO113653,2026-02-22,CUST0086,LOC001,SP003,Direct,Posted,USD
SO113654,2026-02-22,CUST0139,LOC005,SP015,Partner,Posted,USD
SO113655,2026-02-22,CUST0182,LOC005,SP013,Partner,Posted,USD
SO113656,2026-02-22,CUST0139,LOC002,SP006,Direct,Posted,USD
SO113657,2026-02-22,CUST0259,LOC003,SP009,Direct,Posted,USD
SO113658,2026-02-22,CUST0120,LOC006,SP017,Partner,Posted,USD
SO113659,2026-02-22,CUST0222,LOC005,SP014,Direct,Posted,USD
SO113660,2026-02-22,CUST0263,LOC004,SP012,Direct,Posted,USD
SO113661,2026-02-22,CUST0174,LOC005,SP013,E-commerce,Posted,USD
SO113662,2026-02-22,CUST0261,LOC001,SP003,Direct,Posted,USD
SO113663,2026-02-22,CUST0244,LOC001,SP001,Direct,Posted,USD
SO113664,2026-02-22,CUST0203,LOC004,SP011,E-commerce,Posted,USD
SO113665,2026-02-22,CUST0162,LOC001,SP003,E-commerce,Posted,USD
SO113666,2026-02-22,CUST0153,LOC001,SP003,Partner,Posted,USD
SO113667,2026-02-22,CUST0043,LOC006,SP017,Partner,Posted,USD
SO113668,2026-02-22,CUST0125,LOC003,SP009,E-commerce,Posted,USD
SO113669,2026-02-22,CUST0015,LOC003,SP008,Direct,Posted,USD
SO113670,2026-02-22,CUST0005,LOC002,SP006,Direct,Posted,USD
SO113671,2026-02-23,CUST0048,LOC002,SP004,Partner,Posted,USD
SO113672,2026-02-23,CUST0067,LOC004,SP010,Direct,Posted,USD
SO113673,2026-02-23,CUST0172,LOC005,SP014,E-commerce,Posted,USD
SO113674,2026-02-23,CUST0037,LOC001,SP001,Direct,Posted,USD
SO113675,2026-02-23,CUST0025,LOC005,SP013,Direct,Posted,USD
SO113676,2026-02-23,CUST0208,LOC004,SP012,E-commerce,Posted,USD
SO113677,2026-02-23,CUST0268,LOC006,SP016,Direct,Posted,USD
SO113678,2026-02-23,CUST0053,LOC001,SP001,E-commerce,Posted,USD
SO113679,2026-02-23,CUST0193,LOC002,SP006,Partner,Posted,USD
SO113680,2026-02-23,CUST0079,LOC003,SP008,Direct,Posted,USD
SO113681,2026-02-23,CUST0008,LOC003,SP009,E-commerce,Posted,USD
SO113682,2026-02-23,CUST0134,LOC005,SP013,Direct,Posted,USD
SO113683,2026-02-23,CUST0299,LOC005,SP013,E-commerce,Posted,USD
SO113684,2026-02-23,CUST0001,LOC001,SP002,E-commerce,Posted,USD
SO113685,2026-02-24,CUST0296,LOC005,SP013,Direct,Posted,USD
SO113686,2026-02-24,CUST0081,LOC003,SP008,Partner,Posted,USD
SO113687,2026-02-24,CUST0257,LOC006,SP018,Partner,Posted,USD
SO113688,2026-02-24,CUST0006,LOC004,SP012,E-commerce,Posted,USD
SO113689,2026-02-24,CUST0143,LOC002,SP004,E-commerce,Posted,USD
SO113690,2026-02-24,CUST0146,LOC005,SP013,Partner,Posted,USD
SO113691,2026-02-24,CUST0068,LOC002,SP004,Direct,Posted,USD
SO113692,2026-02-24,CUST0226,LOC002,SP004,Direct,Posted,USD
SO113693,2026-02-24,CUST0081,LOC006,SP017,Direct,Posted,USD
SO113694,2026-02-24,CUST0166,LOC004,SP010,E-commerce,Posted,USD
SO113695,2026-02-24,CUST0264,LOC006,SP016,Direct,Posted,USD
SO113696,2026-02-24,CUST0055,LOC003,SP007,Partner,Posted,USD
SO113697,2026-02-24,CUST0227,LOC001,SP002,Direct,Posted,USD
SO113698,2026-02-24,CUST0025,LOC003,SP008,E-commerce,Posted,USD
SO113699,2026-02-24,CUST0006,LOC006,SP017,Partner,Posted,USD
SO113700,2026-02-24,CUST0066,LOC005,SP015,E-commerce,Posted,USD
SO113701,2026-02-24,CUST0233,LOC003,SP009,Partner,Posted,USD
SO113702,2026-02-24,CUST0076,LOC003,SP008,Direct,Posted,USD
SO113703,2026-02-24,CUST0134,LOC003,SP008,Partner,Posted,USD
SO113704,2026-02-24,CUST0009,LOC004,SP010,Partner,Posted,USD
SO113705,2026-02-24,CUST0257,LOC004,SP011,Direct,Posted,USD
SO113706,2026-02-25,CUST0063,LOC001,SP001,Partner,Posted,USD
SO113707,2026-02-25,CUST0018,LOC006,SP018,E-commerce,Posted,USD
SO113708,2026-02-25,CUST0235,LOC004,SP012,Direct,Posted,USD
SO113709,2026-02-25,CUST0131,LOC006,SP017,Direct,Posted,USD
SO113710,2026-02-25,CUST0270,LOC001,SP003,Direct,Posted,USD
SO113711,2026-02-25,CUST0198,LOC001,SP002,Partner,Posted,USD
SO113712,2026-02-25,CUST0011,LOC004,SP011,E-commerce,Posted,USD
SO113713,2026-02-25,CUST0136,LOC002,SP006,Direct,Posted,USD
SO113714,2026-02-25,CUST0080,LOC001,SP002,Direct,Posted,USD
SO113715,2026-02-25,CUST0154,LOC001,SP001,E-commerce,Posted,USD
SO113716,2026-02-25,CUST0104,LOC006,SP018,Partner,Posted,USD
SO113717,2026-02-25,CUST0268,LOC005,SP013,Direct,Posted,USD
SO113718,2026-02-25,CUST0022,LOC001,SP002,E-commerce,Posted,USD
SO113719,2026-02-25,CUST0123,LOC001,SP003,Direct,Posted,USD
SO113720,2026-02-25,CUST0116,LOC002,SP005,Direct,Posted,USD
SO113721,2026-02-25,CUST0298,LOC006,SP016,E-commerce,Posted,USD
SO113722,2026-02-25,CUST0171,LOC001,SP003,Direct,Posted,USD
SO113723,2026-02-25,CUST0243,LOC006,SP018,E-commerce,Posted,USD
SO113724,2026-02-25,CUST0103,LOC004,SP010,Partner,Posted,USD
SO113725,2026-02-25,CUST0181,LOC005,SP013,Direct,Posted,USD
SO113726,2026-02-25,CUST0074,LOC001,SP001,Direct,Posted,USD
SO113727,2026-02-26,CUST0182,LOC004,SP011,E-commerce,Posted,USD
SO113728,2026-02-26,CUST0186,LOC002,SP006,Direct,Posted,USD
SO113729,2026-02-26,CUST0009,LOC004,SP011,Direct,Posted,USD
SO113730,2026-02-26,CUST0288,LOC004,SP012,Partner,Posted,USD
SO113731,2026-02-26,CUST0291,LOC003,SP009,Partner,Posted,USD
SO113732,2026-02-26,CUST0260,LOC006,SP017,E-commerce,Posted,USD
SO113733,2026-02-26,CUST0005,LOC004,SP011,E-commerce,Posted,USD
SO113734,2026-02-26,CUST0247,LOC005,SP015,E-commerce,Posted,USD
SO113735,2026-02-26,CUST0085,LOC005,SP013,Partner,Posted,USD
SO113736,2026-02-26,CUST0161,LOC004,SP011,Direct,Posted,USD
SO113737,2026-02-26,CUST0160,LOC006,SP017,Direct,Posted,USD
SO113738,2026-02-26,CUST0008,LOC004,SP011,Direct,Posted,USD
SO113739,2026-02-26,CUST0053,LOC001,SP001,Partner,Posted,USD
SO113740,2026-02-26,CUST0193,LOC001,SP003,Direct,Posted,USD
SO113741,2026-02-26,CUST0129,LOC006,SP018,E-commerce,Posted,USD
SO113742,2026-02-26,CUST0019,LOC006,SP018,Partner,Posted,USD
SO113743,2026-02-26,CUST0079,LOC003,SP009,Direct,Posted,USD
SO113744,2026-02-26,CUST0298,LOC003,SP009,E-commerce,Posted,USD
SO113745,2026-02-26,CUST0023,LOC002,SP005,Direct,Posted,USD
SO113746,2026-02-26,CUST0093,LOC006,SP018,E-commerce,Posted,USD
SO113747,2026-02-26,CUST0009,LOC001,SP003,Direct,Posted,USD
SO113748,2026-02-26,CUST0283,LOC003,SP009,Direct,Posted,USD
SO113749,2026-02-27,CUST0297,LOC001,SP002,Direct,Posted,USD
SO113750,2026-02-27,CUST0230,LOC006,SP017,Direct,Posted,USD
SO113751,2026-02-27,CUST0224,LOC005,SP015,Direct,Posted,USD
SO113752,2026-02-27,CUST0103,LOC004,SP011,E-commerce,Posted,USD
SO113753,2026-02-27,CUST0263,LOC003,SP008,Direct,Posted,USD
SO113754,2026-02-27,CUST0086,LOC001,SP003,Direct,Posted,USD
SO113755,2026-02-27,CUST0180,LOC002,SP006,E-commerce,Posted,USD
SO113756,2026-02-27,CUST0136,LOC001,SP002,Partner,Posted,USD
SO113757,2026-02-27,CUST0226,LOC006,SP018,Direct,Posted,USD
SO113758,2026-02-27,CUST0028,LOC003,SP008,Direct,Posted,USD
SO113759,2026-02-27,CUST0166,LOC002,SP006,Direct,Posted,USD
SO113760,2026-02-27,CUST0112,LOC004,SP011,Direct,Posted,USD
SO113761,2026-02-27,CUST0022,LOC005,SP014,E-commerce,Posted,USD
SO113762,2026-02-27,CUST0039,LOC005,SP013,Partner,Posted,USD
SO113763,2026-02-28,CUST0182,LOC002,SP005,Direct,Posted,USD
SO113764,2026-02-28,CUST0298,LOC005,SP015,Direct,Posted,USD
SO113765,2026-02-28,CUST0100,LOC004,SP012,E-commerce,Posted,USD
SO113766,2026-02-28,CUST0278,LOC001,SP001,Direct,Posted,USD
SO113767,2026-02-28,CUST0041,LOC003,SP007,Partner,Posted,USD
SO113768,2026-02-28,CUST0053,LOC003,SP008,Direct,Posted,USD
SO113769,2026-02-28,CUST0165,LOC005,SP014,Direct,Posted,USD
SO113770,2026-02-28,CUST0033,LOC003,SP009,E-commerce,Posted,USD
SO113771,2026-02-28,CUST0264,LOC001,SP002,Direct,Posted,USD
SO113772,2026-02-28,CUST0002,LOC004,SP012,E-commerce,Posted,USD
SO113773,2026-02-28,CUST0044,LOC003,SP008,E-commerce,Posted,USD
SO113774,2026-02-28,CUST0141,LOC003,SP009,Direct,Posted,USD
SO113775,2026-02-28,CUST0254,LOC005,SP015,Direct,Posted,USD
SO113776,2026-03-01,CUST0002,LOC001,SP003,E-commerce,Posted,USD
SO113777,2026-03-01,CUST0268,LOC004,SP012,E-commerce,Posted,USD
SO113778,2026-03-01,CUST0207,LOC003,SP008,E-commerce,Posted,USD
SO113779,2026-03-01,CUST0235,LOC004,SP010,Direct,Posted,USD
SO113780,2026-03-01,CUST0270,LOC001,SP001,E-commerce,Posted,USD
SO113781,2026-03-01,CUST0040,LOC004,SP010,Direct,Posted,USD
SO113782,2026-03-01,CUST0136,LOC002,SP005,Direct,Posted,USD
SO113783,2026-03-01,CUST0118,LOC003,SP009,Partner,Posted,USD
SO113784,2026-03-01,CUST0260,LOC003,SP009,Direct,Posted,USD
SO113785,2026-03-01,CUST0126,LOC001,SP002,E-commerce,Posted,USD
SO113786,2026-03-01,CUST0186,LOC005,SP013,Direct,Posted,USD
SO113787,2026-03-01,CUST0194,LOC004,SP012,Direct,Posted,USD
SO113788,2026-03-01,CUST0100,LOC001,SP001,E-commerce,Posted,USD
SO113789,2026-03-01,CUST0129,LOC002,SP005,E-commerce,Posted,USD
SO113790,2026-03-01,CUST0101,LOC006,SP018,Partner,Posted,USD
SO113791,2026-03-01,CUST0185,LOC003,SP007,Direct,Posted,USD
SO113792,2026-03-01,CUST0077,LOC005,SP014,Direct,Posted,USD
SO113793,2026-03-02,CUST0210,LOC002,SP004,Direct,Posted,USD
SO113794,2026-03-02,CUST0080,LOC004,SP012,E-commerce,Posted,USD
SO113795,2026-03-02,CUST0133,LOC001,SP003,E-commerce,Posted,USD
SO113796,2026-03-02,CUST0025,LOC001,SP003,Direct,Posted,USD
SO113797,2026-03-02,CUST0283,LOC003,SP008,Direct,Posted,USD
SO113798,2026-03-02,CUST0110,LOC003,SP009,Direct,Posted,USD
SO113799,2026-03-02,CUST0138,LOC002,SP005,Partner,Posted,USD
SO113800,2026-03-02,CUST0022,LOC005,SP014,E-commerce,Posted,USD
SO113801,2026-03-02,CUST0086,LOC005,SP015,Direct,Posted,USD
SO113802,2026-03-02,CUST0294,LOC004,SP011,E-commerce,Posted,USD
SO113803,2026-03-02,CUST0016,LOC002,SP005,Direct,Posted,USD
SO113804,2026-03-02,CUST0183,LOC003,SP009,Partner,Posted,USD
SO113805,2026-03-02,CUST0297,LOC003,SP009,E-commerce,Posted,USD
SO113806,2026-03-02,CUST0141,LOC003,SP009,Partner,Posted,USD
SO113807,2026-03-02,CUST0071,LOC001,SP003,Direct,Posted,USD
SO113808,2026-03-02,CUST0158,LOC005,SP015,Direct,Posted,USD
SO113809,2026-03-02,CUST0218,LOC004,SP010,Direct,Posted,USD
SO113810,2026-03-02,CUST0203,LOC003,SP009,Partner,Posted,USD
SO113811,2026-03-02,CUST0246,LOC005,SP013,Direct,Posted,USD
SO113812,2026-03-02,CUST0198,LOC003,SP009,Partner,Posted,USD
SO113813,2026-03-02,CUST0088,LOC003,SP009,Direct,Posted,USD
SO113814,2026-03-02,CUST0274,LOC004,SP012,Direct,Posted,USD
SO113815,2026-03-02,CUST0129,LOC006,SP018,Direct,Posted,USD
SO113816,2026-03-02,CUST0283,LOC003,SP008,Direct,Posted,USD
SO113817,2026-03-02,CUST0189,LOC003,SP007,Direct,Posted,USD
SO113818,2026-03-02,CUST0001,LOC002,SP004,Partner,Posted,USD
SO113819,2026-03-03,CUST0236,LOC003,SP009,E-commerce,Posted,USD
SO113820,2026-03-03,CUST0209,LOC006,SP017,Direct,Posted,USD
SO113821,2026-03-03,CUST0251,LOC005,SP015,Direct,Posted,USD
SO113822,2026-03-03,CUST0124,LOC003,SP009,E-commerce,Posted,USD
SO113823,2026-03-03,CUST0206,LOC003,SP008,Direct,Posted,USD
SO113824,2026-03-03,CUST0167,LOC005,SP015,E-commerce,Posted,USD
SO113825,2026-03-03,CUST0291,LOC003,SP007,Direct,Posted,USD
SO113826,2026-03-03,CUST0227,LOC003,SP008,Direct,Posted,USD
SO113827,2026-03-03,CUST0016,LOC001,SP002,Direct,Posted,USD
SO113828,2026-03-03,CUST0242,LOC003,SP007,E-commerce,Posted,USD
SO113829,2026-03-03,CUST0058,LOC004,SP011,Direct,Posted,USD
SO113830,2026-03-03,CUST0277,LOC004,SP012,Direct,Posted,USD
SO113831,2026-03-03,CUST0164,LOC003,SP007,E-commerce,Posted,USD
SO113832,2026-03-03,CUST0059,LOC001,SP003,E-commerce,Posted,USD
SO113833,2026-03-03,CUST0278,LOC001,SP002,E-commerce,Posted,USD
SO113834,2026-03-03,CUST0279,LOC002,SP004,E-commerce,Posted,USD
SO113835,2026-03-03,CUST0197,LOC006,SP016,E-commerce,Posted,USD
SO113836,2026-03-03,CUST0271,LOC004,SP010,E-commerce,Posted,USD
SO113837,2026-03-03,CUST0086,LOC006,SP018,E-commerce,Posted,USD
SO113838,2026-03-03,CUST0165,LOC001,SP003,E-commerce,Posted,USD
SO113839,2026-03-04,CUST0112,LOC004,SP010,Direct,Posted,USD
SO113840,2026-03-04,CUST0243,LOC001,SP001,Direct,Posted,USD
SO113841,2026-03-04,CUST0254,LOC005,SP015,Partner,Posted,USD
SO113842,2026-03-04,CUST0218,LOC004,SP012,E-commerce,Posted,USD
SO113843,2026-03-04,CUST0226,LOC004,SP011,Direct,Posted,USD
SO113844,2026-03-04,CUST0019,LOC003,SP007,Direct,Posted,USD
SO113845,2026-03-04,CUST0186,LOC001,SP001,Direct,Posted,USD
SO113846,2026-03-04,CUST0140,LOC003,SP009,Partner,Posted,USD
SO113847,2026-03-04,CUST0081,LOC002,SP005,E-commerce,Posted,USD
SO113848,2026-03-04,CUST0010,LOC004,SP010,E-commerce,Posted,USD
SO113849,2026-03-04,CUST0151,LOC004,SP011,E-commerce,Posted,USD
SO113850,2026-03-04,CUST0147,LOC002,SP004,Direct,Posted,USD
SO113851,2026-03-04,CUST0215,LOC001,SP003,Direct,Posted,USD
SO113852,2026-03-04,CUST0263,LOC006,SP016,Direct,Posted,USD
SO113853,2026-03-04,CUST0054,LOC005,SP014,Direct,Posted,USD
SO113854,2026-03-04,CUST0213,LOC004,SP010,Direct,Posted,USD
SO113855,2026-03-04,CUST0178,LOC004,SP012,E-commerce,Posted,USD
SO113856,2026-03-04,CUST0232,LOC001,SP003,Partner,Posted,USD
SO113857,2026-03-04,CUST0199,LOC001,SP001,Direct,Posted,USD
SO113858,2026-03-04,CUST0212,LOC005,SP015,Partner,Posted,USD
SO113859,2026-03-04,CUST0023,LOC005,SP014,Partner,Posted,USD
SO113860,2026-03-04,CUST0048,LOC003,SP007,E-commerce,Posted,USD
SO113861,2026-03-04,CUST0154,LOC004,SP010,Direct,Posted,USD
SO113862,2026-03-04,CUST0161,LOC004,SP012,Direct,Posted,USD
SO113863,2026-03-04,CUST0198,LOC001,SP003,Partner,Posted,USD
SO113864,2026-03-05,CUST0199,LOC002,SP004,E-commerce,Posted,USD
SO113865,2026-03-05,CUST0213,LOC001,SP003,Partner,Posted,USD
SO113866,2026-03-05,CUST0038,LOC003,SP009,Direct,Posted,USD
SO113867,2026-03-05,CUST0021,LOC002,SP004,Direct,Posted,USD
SO113868,2026-03-05,CUST0212,LOC001,SP003,Direct,Posted,USD
SO113869,2026-03-05,CUST0026,LOC005,SP015,Partner,Posted,USD
SO113870,2026-03-05,CUST0270,LOC001,SP003,Direct,Posted,USD
SO113871,2026-03-05,CUST0181,LOC005,SP015,E-commerce,Posted,USD
SO113872,2026-03-05,CUST0176,LOC003,SP009,E-commerce,Posted,USD
SO113873,2026-03-05,CUST0072,LOC003,SP009,E-commerce,Posted,USD
SO113874,2026-03-05,CUST0087,LOC006,SP016,Direct,Posted,USD
SO113875,2026-03-05,CUST0018,LOC006,SP017,Direct,Posted,USD
SO113876,2026-03-05,CUST0166,LOC003,SP009,Partner,Posted,USD
SO113877,2026-03-05,CUST0287,LOC006,SP016,Direct,Posted,USD
SO113878,2026-03-06,CUST0025,LOC005,SP014,Partner,Posted,USD
SO113879,2026-03-06,CUST0076,LOC006,SP017,Partner,Posted,USD
SO113880,2026-03-06,CUST0063,LOC002,SP006,E-commerce,Posted,USD
SO113881,2026-03-06,CUST0295,LOC004,SP010,Direct,Posted,USD
SO113882,2026-03-06,CUST0167,LOC003,SP009,Partner,Posted,USD
SO113883,2026-03-06,CUST0266,LOC005,SP015,Direct,Posted,USD
SO113884,2026-03-06,CUST0255,LOC003,SP009,Direct,Posted,USD
SO113885,2026-03-06,CUST0055,LOC005,SP013,Direct,Posted,USD
SO113886,2026-03-06,CUST0300,LOC004,SP011,Direct,Posted,USD
SO113887,2026-03-06,CUST0257,LOC004,SP010,Direct,Posted,USD
SO113888,2026-03-06,CUST0098,LOC003,SP007,Direct,Posted,USD
SO113889,2026-03-06,CUST0214,LOC006,SP018,E-commerce,Posted,USD
SO113890,2026-03-06,CUST0169,LOC001,SP003,Direct,Posted,USD
SO113891,2026-03-06,CUST0293,LOC001,SP001,Direct,Posted,USD
SO113892,2026-03-06,CUST0052,LOC003,SP008,E-commerce,Posted,USD
SO113893,2026-03-06,CUST0084,LOC006,SP016,Partner,Posted,USD
SO113894,2026-03-06,CUST0191,LOC002,SP006,Direct,Posted,USD
SO113895,2026-03-06,CUST0273,LOC002,SP004,E-commerce,Posted,USD
SO113896,2026-03-07,CUST0221,LOC003,SP008,E-commerce,Posted,USD
SO113897,2026-03-07,CUST0230,LOC003,SP008,Direct,Posted,USD
SO113898,2026-03-07,CUST0083,LOC003,SP009,Partner,Posted,USD
SO113899,2026-03-07,CUST0126,LOC001,SP001,Direct,Posted,USD
SO113900,2026-03-07,CUST0133,LOC005,SP013,Direct,Posted,USD
SO113901,2026-03-07,CUST0300,LOC001,SP002,E-commerce,Posted,USD
SO113902,2026-03-07,CUST0288,LOC004,SP011,E-commerce,Posted,USD
SO113903,2026-03-07,CUST0226,LOC005,SP014,Partner,Posted,USD
SO113904,2026-03-07,CUST0240,LOC006,SP016,Partner,Posted,USD
SO113905,2026-03-07,CUST0089,LOC004,SP011,E-commerce,Posted,USD
SO113906,2026-03-07,CUST0264,LOC002,SP006,Direct,Posted,USD
SO113907,2026-03-07,CUST0141,LOC003,SP009,Partner,Posted,USD
SO113908,2026-03-07,CUST0179,LOC001,SP001,Direct,Posted,USD
SO113909,2026-03-07,CUST0035,LOC006,SP017,E-commerce,Posted,USD
SO113910,2026-03-07,CUST0160,LOC001,SP002,Partner,Posted,USD
SO113911,2026-03-08,CUST0276,LOC004,SP012,Partner,Posted,USD
SO113912,2026-03-08,CUST0214,LOC002,SP005,E-commerce,Posted,USD
SO113913,2026-03-08,CUST0285,LOC002,SP006,Partner,Posted,USD
SO113914,2026-03-08,CUST0021,LOC004,SP010,Direct,Posted,USD
SO113915,2026-03-08,CUST0246,LOC001,SP003,E-commerce,Posted,USD
SO113916,2026-03-08,CUST0296,LOC001,SP002,E-commerce,Posted,USD
SO113917,2026-03-08,CUST0047,LOC006,SP018,E-commerce,Posted,USD
SO113918,2026-03-08,CUST0074,LOC005,SP014,Direct,Posted,USD
SO113919,2026-03-08,CUST0139,LOC001,SP003,Direct,Posted,USD
SO113920,2026-03-08,CUST0199,LOC004,SP011,E-commerce,Posted,USD
SO113921,2026-03-08,CUST0224,LOC003,SP009,Partner,Posted,USD
SO113922,2026-03-08,CUST0010,LOC003,SP008,Direct,Posted,USD
SO113923,2026-03-08,CUST0276,LOC005,SP014,E-commerce,Posted,USD
SO113924,2026-03-08,CUST0107,LOC001,SP001,Direct,Posted,USD
SO113925,2026-03-08,CUST0088,LOC004,SP012,Partner,Posted,USD
SO113926,2026-03-08,CUST0057,LOC001,SP001,Direct,Posted,USD
SO113927,2026-03-08,CUST0211,LOC001,SP003,E-commerce,Posted,USD
SO113928,2026-03-08,CUST0241,LOC001,SP003,Partner,Posted,USD
SO113929,2026-03-08,CUST0117,LOC005,SP015,Direct,Posted,USD
SO113930,2026-03-09,CUST0080,LOC004,SP012,Direct,Posted,USD
SO113931,2026-03-09,CUST0026,LOC003,SP008,E-commerce,Posted,USD
SO113932,2026-03-09,CUST0167,LOC006,SP017,Direct,Posted,USD
SO113933,2026-03-09,CUST0232,LOC004,SP011,E-commerce,Posted,USD
SO113934,2026-03-09,CUST0227,LOC003,SP007,Partner,Posted,USD
SO113935,2026-03-09,CUST0091,LOC005,SP014,Partner,Posted,USD
SO113936,2026-03-09,CUST0123,LOC001,SP003,E-commerce,Posted,USD
SO113937,2026-03-09,CUST0131,LOC001,SP003,Direct,Posted,USD
SO113938,2026-03-09,CUST0158,LOC006,SP018,E-commerce,Posted,USD
SO113939,2026-03-09,CUST0296,LOC001,SP003,E-commerce,Posted,USD
SO113940,2026-03-09,CUST0043,LOC002,SP005,Direct,Posted,USD
SO113941,2026-03-09,CUST0176,LOC004,SP011,Direct,Posted,USD
SO113942,2026-03-09,CUST0210,LOC001,SP003,Partner,Posted,USD
SO113943,2026-03-09,CUST0295,LOC006,SP016,Partner,Posted,USD
SO113944,2026-03-09,CUST0272,LOC003,SP009,Direct,Posted,USD
SO113945,2026-03-09,CUST0088,LOC005,SP015,Direct,Posted,USD
SO113946,2026-03-09,CUST0261,LOC004,SP011,E-commerce,Posted,USD
SO113947,2026-03-09,CUST0135,LOC001,SP003,Direct,Posted,USD
SO113948,2026-03-09,CUST0249,LOC001,SP001,Direct,Posted,USD
SO113949,2026-03-09,CUST0029,LOC001,SP001,Direct,Posted,USD
SO113950,2026-03-09,CUST0148,LOC004,SP012,Direct,Posted,USD
SO113951,2026-03-09,CUST0295,LOC005,SP013,Partner,Posted,USD
SO113952,2026-03-09,CUST0245,LOC006,SP018,Partner,Posted,USD
SO113953,2026-03-09,CUST0119,LOC004,SP012,Direct,Posted,USD
SO113954,2026-03-09,CUST0291,LOC001,SP003,Direct,Posted,USD
SO113955,2026-03-09,CUST0092,LOC003,SP009,E-commerce,Posted,USD
SO113956,2026-03-10,CUST0036,LOC005,SP014,E-commerce,Posted,USD
SO113957,2026-03-10,CUST0103,LOC006,SP018,Direct,Posted,USD
SO113958,2026-03-10,CUST0127,LOC003,SP007,Direct,Posted,USD
SO113959,2026-03-10,CUST0268,LOC004,SP010,Partner,Posted,USD
SO113960,2026-03-10,CUST0109,LOC005,SP013,Direct,Posted,USD
SO113961,2026-03-10,CUST0207,LOC004,SP010,E-commerce,Posted,USD
SO113962,2026-03-10,CUST0061,LOC001,SP001,Partner,Posted,USD
SO113963,2026-03-10,CUST0167,LOC002,SP005,Direct,Posted,USD
