sales_line_id,sales_order_id,item_id,quantity,unit_price,unit_cost,discount_pct
LINE0026147,SO115866,ITEM0065,2,155.59,113.01,0.03
LINE0026148,SO115867,ITEM0061,8,546.71,277.22,0.05
LINE0026149,SO115867,ITEM0068,5,543.72,361.43,0.15
LINE0026150,SO115868,ITEM0070,10,634.64,403.05,0.0
LINE0026151,SO115869,ITEM0053,2,736.91,376.42,0.0
LINE0026152,SO115869,ITEM0083,2,642.3,383.33,0.0
LINE0026153,SO115870,ITEM0082,5,403.69,301.6,0.05
LINE0026154,SO115870,ITEM0083,4,610.18,383.33,0.05
LINE0026155,SO115871,ITEM0064,3,293.41,175.02,0.0
LINE0026156,SO115871,ITEM0093,2,438.37,363.24,0.15
LINE0026157,SO115871,ITEM0076,2,81.74,61.93,0.05
LINE0026158,SO115872,ITEM0030,4,443.83,248.72,0.03
LINE0026159,SO115872,ITEM0059,3,450.85,243.23,0.0
LINE0026160,SO115873,ITEM0067,5,774.82,407.32,0.0
LINE0026161,SO115874,ITEM0037,10,390.14,243.06,0.0
LINE0026162,SO115875,ITEM0098,3,946.45,470.94,0.0
LINE0026163,SO115875,ITEM0097,1,43.63,30.5,0.1
LINE0026164,SO115875,ITEM0067,10,751.58,407.32,0.03
LINE0026165,SO115876,ITEM0053,5,677.96,376.42,0.08
LINE0026166,SO115876,ITEM0085,5,709.52,350.95,0.0
LINE0026167,SO115877,ITEM0010,2,235.94,162.74,0.0
LINE0026168,SO115877,ITEM0012,8,559.92,412.96,0.05
LINE0026169,SO115878,ITEM0063,1,822.27,408.67,0.0
LINE0026170,SO115879,ITEM0081,8,883.13,590.31,0.0
LINE0026171,SO115880,ITEM0004,8,577.35,292.79,0.0
LINE0026172,SO115880,ITEM0064,6,293.41,175.02,0.0
LINE0026173,SO115880,ITEM0023,2,703.51,365.27,0.0
LINE0026174,SO115881,ITEM0039,3,659.06,334.47,0.0
LINE0026175,SO115882,ITEM0041,10,134.43,82.69,0.05
LINE0026176,SO115882,ITEM0074,2,259.3,187.55,0.03
LINE0026177,SO115883,ITEM0054,10,901.63,468.51,0.0
LINE0026178,SO115883,ITEM0070,6,634.64,403.05,0.0
LINE0026179,SO115883,ITEM0090,1,346.32,287.65,0.15
LINE0026180,SO115884,ITEM0030,8,457.56,248.72,0.0
LINE0026181,SO115884,ITEM0027,6,372.66,200.86,0.08
LINE0026182,SO115885,ITEM0022,1,101.83,66.39,0.03
LINE0026183,SO115886,ITEM0003,2,636.13,473.42,0.03
LINE0026184,SO115887,ITEM0040,8,701.6,480.61,0.03
LINE0026185,SO115888,ITEM0017,1,247.39,141.37,0.0
LINE0026186,SO115889,ITEM0011,6,118.18,65.1,0.05
LINE0026187,SO115889,ITEM0059,4,405.77,243.23,0.1
LINE0026188,SO115890,ITEM0041,6,127.36,82.69,0.1
LINE0026189,SO115891,ITEM0028,5,795.62,465.24,0.05
LINE0026190,SO115891,ITEM0078,5,176.03,114.14,0.08
LINE0026191,SO115892,ITEM0064,5,278.74,175.02,0.05
LINE0026192,SO115893,ITEM0070,6,634.64,403.05,0.0
LINE0026193,SO115893,ITEM0083,8,623.03,383.33,0.03
LINE0026194,SO115894,ITEM0041,8,127.36,82.69,0.1
LINE0026195,SO115895,ITEM0027,1,384.81,200.86,0.05
LINE0026196,SO115895,ITEM0075,3,697.77,531.42,0.1
LINE0026197,SO115896,ITEM0070,8,571.18,403.05,0.1
LINE0026198,SO115897,ITEM0017,3,247.39,141.37,0.0
LINE0026199,SO115898,ITEM0009,3,641.54,394.46,0.05
LINE0026200,SO115898,ITEM0054,6,901.63,468.51,0.0
LINE0026201,SO115899,ITEM0058,5,631.39,369.45,0.0
LINE0026202,SO115899,ITEM0029,6,494.3,342.22,0.0
LINE0026203,SO115900,ITEM0028,5,753.74,465.24,0.1
LINE0026204,SO115900,ITEM0047,1,514.91,353.99,0.03
LINE0026205,SO115900,ITEM0090,8,407.44,287.65,0.0
LINE0026206,SO115901,ITEM0084,1,300.7,220.87,0.03
LINE0026207,SO115901,ITEM0005,2,219.84,149.43,0.08
LINE0026208,SO115902,ITEM0015,10,584.76,430.6,0.03
LINE0026209,SO115902,ITEM0047,10,530.83,353.99,0.0
LINE0026210,SO115903,ITEM0084,1,263.5,220.87,0.15
LINE0026211,SO115903,ITEM0089,3,94.16,50.8,0.08
LINE0026212,SO115904,ITEM0009,8,655.05,394.46,0.03
LINE0026213,SO115904,ITEM0060,4,330.28,215.96,0.05
LINE0026214,SO115905,ITEM0016,6,193.48,111.05,0.1
LINE0026215,SO115906,ITEM0061,1,546.71,277.22,0.05
LINE0026216,SO115907,ITEM0067,10,774.82,407.32,0.0
LINE0026217,SO115908,ITEM0097,5,48.48,30.5,0.0
LINE0026218,SO115909,ITEM0040,2,687.13,480.61,0.05
LINE0026219,SO115909,ITEM0074,1,227.22,187.55,0.15
LINE0026220,SO115910,ITEM0064,6,284.61,175.02,0.03
LINE0026221,SO115911,ITEM0083,4,578.07,383.33,0.1
LINE0026222,SO115911,ITEM0024,3,277.08,200.55,0.03
LINE0026223,SO115912,ITEM0084,3,310.0,220.87,0.0
LINE0026224,SO115912,ITEM0073,5,162.54,87.81,0.03
LINE0026225,SO115913,ITEM0092,10,108.87,73.09,0.05
LINE0026226,SO115914,ITEM0018,8,818.34,585.5,0.0
LINE0026227,SO115914,ITEM0025,6,519.48,352.32,0.05
LINE0026228,SO115914,ITEM0082,5,403.69,301.6,0.05
LINE0026229,SO115915,ITEM0074,2,267.32,187.55,0.0
LINE0026230,SO115916,ITEM0089,3,97.23,50.8,0.05
LINE0026231,SO115917,ITEM0088,1,777.16,456.45,0.15
LINE0026232,SO115918,ITEM0089,2,94.16,50.8,0.08
LINE0026233,SO115918,ITEM0008,3,249.18,209.94,0.15
LINE0026234,SO115919,ITEM0048,2,849.56,546.3,0.03
LINE0026235,SO115919,ITEM0071,2,406.39,228.16,0.0
LINE0026236,SO115920,ITEM0061,5,517.93,277.22,0.1
LINE0026237,SO115921,ITEM0018,8,793.79,585.5,0.03
LINE0026238,SO115921,ITEM0026,1,211.17,121.16,0.15
LINE0026239,SO115922,ITEM0016,1,204.23,111.05,0.05
LINE0026240,SO115922,ITEM0050,5,257.9,138.7,0.0
LINE0026241,SO115923,ITEM0065,10,147.57,113.01,0.08
LINE0026242,SO115923,ITEM0050,2,257.9,138.7,0.0
LINE0026243,SO115923,ITEM0053,5,700.06,376.42,0.05
LINE0026244,SO115924,ITEM0074,3,240.59,187.55,0.1
LINE0026245,SO115925,ITEM0003,5,636.13,473.42,0.03
LINE0026246,SO115925,ITEM0006,2,495.66,373.35,0.1
LINE0026247,SO115926,ITEM0043,3,279.68,167.85,0.0
LINE0026248,SO115927,ITEM0087,6,832.81,532.53,0.05
LINE0026249,SO115927,ITEM0053,2,677.96,376.42,0.08
LINE0026250,SO115927,ITEM0075,6,697.77,531.42,0.1
LINE0026251,SO115928,ITEM0044,5,476.89,253.78,0.05
LINE0026252,SO115928,ITEM0077,6,921.79,647.4,0.0
LINE0026253,SO115929,ITEM0071,1,406.39,228.16,0.0
LINE0026254,SO115929,ITEM0006,2,550.73,373.35,0.0
LINE0026255,SO115930,ITEM0009,5,675.31,394.46,0.0
LINE0026256,SO115930,ITEM0029,6,444.87,342.22,0.1
LINE0026257,SO115931,ITEM0094,5,584.51,360.71,0.1
LINE0026258,SO115932,ITEM0051,1,811.55,451.36,0.1
LINE0026259,SO115932,ITEM0061,2,575.48,277.22,0.0
LINE0026260,SO115933,ITEM0086,2,84.66,57.07,0.08
LINE0026261,SO115934,ITEM0024,5,257.08,200.55,0.1
LINE0026262,SO115934,ITEM0013,5,421.43,242.94,0.08
LINE0026263,SO115935,ITEM0098,3,804.48,470.94,0.15
LINE0026264,SO115936,ITEM0035,8,798.89,425.54,0.03
LINE0026265,SO115937,ITEM0043,6,251.71,167.85,0.1
LINE0026266,SO115937,ITEM0054,4,856.55,468.51,0.05
LINE0026267,SO115937,ITEM0086,3,89.26,57.07,0.03
LINE0026268,SO115938,ITEM0092,10,114.6,73.09,0.0
LINE0026269,SO115939,ITEM0046,6,221.01,125.92,0.0
LINE0026270,SO115940,ITEM0072,1,252.97,139.97,0.05
LINE0026271,SO115940,ITEM0075,2,752.04,531.42,0.03
LINE0026272,SO115941,ITEM0013,5,458.08,242.94,0.0
LINE0026273,SO115942,ITEM0056,3,796.78,585.42,0.1
LINE0026274,SO115943,ITEM0026,5,236.01,121.16,0.05
LINE0026275,SO115944,ITEM0018,6,752.87,585.5,0.08
LINE0026276,SO115944,ITEM0062,10,614.3,328.62,0.0
LINE0026277,SO115945,ITEM0082,10,390.94,301.6,0.08
LINE0026278,SO115946,ITEM0023,1,647.23,365.27,0.08
LINE0026279,SO115947,ITEM0017,10,247.39,141.37,0.0
LINE0026280,SO115947,ITEM0057,2,189.59,123.75,0.15
LINE0026281,SO115948,ITEM0012,8,589.39,412.96,0.0
LINE0026282,SO115948,ITEM0040,2,650.97,480.61,0.1
LINE0026283,SO115949,ITEM0066,5,536.13,303.8,0.05
LINE0026284,SO115950,ITEM0050,4,250.16,138.7,0.03
LINE0026285,SO115950,ITEM0003,4,603.34,473.42,0.08
LINE0026286,SO115951,ITEM0091,2,237.65,164.43,0.1
LINE0026287,SO115951,ITEM0068,5,575.7,361.43,0.1
LINE0026288,SO115951,ITEM0071,2,394.2,228.16,0.03
LINE0026289,SO115952,ITEM0089,3,94.16,50.8,0.08
LINE0026290,SO115952,ITEM0034,10,488.56,252.75,0.03
LINE0026291,SO115953,ITEM0068,2,620.48,361.43,0.03
LINE0026292,SO115954,ITEM0056,5,814.49,585.42,0.08
LINE0026293,SO115955,ITEM0062,10,583.58,328.62,0.05
LINE0026294,SO115955,ITEM0083,3,545.95,383.33,0.15
LINE0026295,SO115955,ITEM0089,4,102.35,50.8,0.0
LINE0026296,SO115956,ITEM0080,3,365.63,275.75,0.05
LINE0026297,SO115957,ITEM0055,5,708.82,484.96,0.15
LINE0026298,SO115957,ITEM0038,10,469.34,371.85,0.1
LINE0026299,SO115958,ITEM0011,6,118.18,65.1,0.05
LINE0026300,SO115958,ITEM0041,5,141.51,82.69,0.0
LINE0026301,SO115959,ITEM0059,10,437.32,243.23,0.03
LINE0026302,SO115959,ITEM0087,8,806.51,532.53,0.08
LINE0026303,SO115960,ITEM0078,8,162.64,114.14,0.15
LINE0026304,SO115961,ITEM0030,3,434.68,248.72,0.05
LINE0026305,SO115962,ITEM0052,3,782.58,559.32,0.0
LINE0026306,SO115963,ITEM0027,5,364.55,200.86,0.1
LINE0026307,SO115964,ITEM0029,2,479.47,342.22,0.03
LINE0026308,SO115964,ITEM0021,10,260.31,199.42,0.08
LINE0026309,SO115965,ITEM0058,2,631.39,369.45,0.0
LINE0026310,SO115966,ITEM0018,2,777.42,585.5,0.05
LINE0026311,SO115967,ITEM0035,6,700.06,425.54,0.15
LINE0026312,SO115967,ITEM0098,2,946.45,470.94,0.0
LINE0026313,SO115968,ITEM0094,2,649.45,360.71,0.0
LINE0026314,SO115969,ITEM0095,1,368.16,256.59,0.08
LINE0026315,SO115970,ITEM0083,1,590.92,383.33,0.08
LINE0026316,SO115970,ITEM0039,1,659.06,334.47,0.0
LINE0026317,SO115971,ITEM0094,5,616.98,360.71,0.05
LINE0026318,SO115971,ITEM0010,1,235.94,162.74,0.0
LINE0026319,SO115972,ITEM0062,2,583.58,328.62,0.05
LINE0026320,SO115973,ITEM0063,2,740.04,408.67,0.1
LINE0026321,SO115974,ITEM0079,2,744.15,575.96,0.1
LINE0026322,SO115975,ITEM0060,8,319.85,215.96,0.08
LINE0026323,SO115976,ITEM0017,8,222.65,141.37,0.1
LINE0026324,SO115977,ITEM0093,1,515.73,363.24,0.0
LINE0026325,SO115978,ITEM0032,10,571.97,397.79,0.0
LINE0026326,SO115978,ITEM0090,4,387.07,287.65,0.05
LINE0026327,SO115979,ITEM0021,8,282.95,199.42,0.0
LINE0026328,SO115979,ITEM0072,6,266.28,139.97,0.0
LINE0026329,SO115979,ITEM0091,6,224.45,164.43,0.15
LINE0026330,SO115980,ITEM0082,6,390.94,301.6,0.08
LINE0026331,SO115981,ITEM0050,1,232.11,138.7,0.1
LINE0026332,SO115982,ITEM0057,10,200.74,123.75,0.1
LINE0026333,SO115983,ITEM0066,5,564.35,303.8,0.0
LINE0026334,SO115983,ITEM0071,2,386.07,228.16,0.05
LINE0026335,SO115984,ITEM0045,10,286.65,197.34,0.08
LINE0026336,SO115984,ITEM0090,3,407.44,287.65,0.0
LINE0026337,SO115984,ITEM0086,3,92.02,57.07,0.0
LINE0026338,SO115985,ITEM0084,2,285.2,220.87,0.08
LINE0026339,SO115986,ITEM0057,5,223.05,123.75,0.0
LINE0026340,SO115986,ITEM0050,5,245.0,138.7,0.05
LINE0026341,SO115986,ITEM0011,1,105.74,65.1,0.15
LINE0026342,SO115987,ITEM0099,5,485.35,256.08,0.03
LINE0026343,SO115987,ITEM0068,2,639.67,361.43,0.0
LINE0026344,SO115988,ITEM0042,4,40.8,28.06,0.05
LINE0026345,SO115989,ITEM0018,4,695.59,585.5,0.15
LINE0026346,SO115989,ITEM0037,10,390.14,243.06,0.0
LINE0026347,SO115990,ITEM0034,1,453.3,252.75,0.1
LINE0026348,SO115990,ITEM0096,8,456.07,320.6,0.0
LINE0026349,SO115991,ITEM0007,2,535.9,297.0,0.0
LINE0026350,SO115991,ITEM0093,2,464.16,363.24,0.1
LINE0026351,SO115992,ITEM0069,8,427.79,304.56,0.08
LINE0026352,SO115992,ITEM0067,10,658.6,407.32,0.15
LINE0026353,SO115993,ITEM0099,6,485.35,256.08,0.03
LINE0026354,SO115993,ITEM0098,1,870.73,470.94,0.08
LINE0026355,SO115994,ITEM0019,3,278.31,192.73,0.05
LINE0026356,SO115995,ITEM0025,4,546.82,352.32,0.0
LINE0026357,SO115996,ITEM0024,5,271.37,200.55,0.05
LINE0026358,SO115997,ITEM0062,5,614.3,328.62,0.0
LINE0026359,SO115998,ITEM0017,1,247.39,141.37,0.0
LINE0026360,SO115999,ITEM0023,5,703.51,365.27,0.0
LINE0026361,SO115999,ITEM0052,10,743.45,559.32,0.05
LINE0026362,SO116000,ITEM0027,3,405.06,200.86,0.0
LINE0026363,SO116001,ITEM0051,2,901.72,451.36,0.0
LINE0026364,SO116002,ITEM0091,6,224.45,164.43,0.15
LINE0026365,SO116002,ITEM0037,1,370.63,243.06,0.05
LINE0026366,SO116003,ITEM0044,8,461.83,253.78,0.08
LINE0026367,SO116004,ITEM0031,8,696.4,437.48,0.03
LINE0026368,SO116004,ITEM0010,10,217.06,162.74,0.08
LINE0026369,SO116005,ITEM0039,2,659.06,334.47,0.0
LINE0026370,SO116005,ITEM0040,1,723.3,480.61,0.0
LINE0026371,SO116006,ITEM0029,6,444.87,342.22,0.1
LINE0026372,SO116007,ITEM0080,4,373.32,275.75,0.03
LINE0026373,SO116007,ITEM0006,6,534.21,373.35,0.03
LINE0026374,SO116008,ITEM0064,3,293.41,175.02,0.0
LINE0026375,SO116008,ITEM0057,6,200.74,123.75,0.1
LINE0026376,SO116008,ITEM0079,10,802.03,575.96,0.03
LINE0026377,SO116009,ITEM0046,4,221.01,125.92,0.0
LINE0026378,SO116010,ITEM0034,2,488.56,252.75,0.03
LINE0026379,SO116010,ITEM0080,10,365.63,275.75,0.05
LINE0026380,SO116010,ITEM0014,4,108.36,63.94,0.03
LINE0026381,SO116011,ITEM0060,5,337.23,215.96,0.03
LINE0026382,SO116011,ITEM0061,8,546.71,277.22,0.05
LINE0026383,SO116012,ITEM0033,6,332.48,265.75,0.1
LINE0026384,SO116012,ITEM0012,8,559.92,412.96,0.05
LINE0026385,SO116012,ITEM0050,3,232.11,138.7,0.1
LINE0026386,SO116013,ITEM0009,5,621.29,394.46,0.08
LINE0026387,SO116014,ITEM0085,2,652.76,350.95,0.08
LINE0026388,SO116015,ITEM0046,10,187.86,125.92,0.15
LINE0026389,SO116016,ITEM0004,5,577.35,292.79,0.0
LINE0026390,SO116016,ITEM0031,5,717.94,437.48,0.0
LINE0026391,SO116016,ITEM0076,5,81.74,61.93,0.05
LINE0026392,SO116017,ITEM0048,1,875.83,546.3,0.0
LINE0026393,SO116018,ITEM0073,3,159.19,87.81,0.05
LINE0026394,SO116019,ITEM0020,6,188.02,110.53,0.0
LINE0026395,SO116020,ITEM0059,2,405.77,243.23,0.1
LINE0026396,SO116020,ITEM0075,3,697.77,531.42,0.1
LINE0026397,SO116021,ITEM0015,2,602.85,430.6,0.0
LINE0026398,SO116022,ITEM0069,8,464.99,304.56,0.0
LINE0026399,SO116023,ITEM0030,3,457.56,248.72,0.0
LINE0026400,SO116024,ITEM0068,6,639.67,361.43,0.0
LINE0026401,SO116025,ITEM0071,3,373.88,228.16,0.08
LINE0026402,SO116025,ITEM0100,3,841.59,581.56,0.0
LINE0026403,SO116025,ITEM0079,5,702.81,575.96,0.15
LINE0026404,SO116026,ITEM0085,10,709.52,350.95,0.0
LINE0026405,SO116026,ITEM0074,4,227.22,187.55,0.15
LINE0026406,SO116027,ITEM0008,3,293.15,209.94,0.0
LINE0026407,SO116027,ITEM0078,6,191.34,114.14,0.0
LINE0026408,SO116027,ITEM0043,6,265.7,167.85,0.05
LINE0026409,SO116028,ITEM0007,5,519.82,297.0,0.03
LINE0026410,SO116029,ITEM0062,2,522.16,328.62,0.15
LINE0026411,SO116030,ITEM0074,2,267.32,187.55,0.0
LINE0026412,SO116031,ITEM0006,8,550.73,373.35,0.0
LINE0026413,SO116032,ITEM0037,8,370.63,243.06,0.05
LINE0026414,SO116033,ITEM0044,10,451.79,253.78,0.1
LINE0026415,SO116033,ITEM0075,3,775.3,531.42,0.0
LINE0026416,SO116034,ITEM0007,8,455.52,297.0,0.15
LINE0026417,SO116035,ITEM0030,3,420.96,248.72,0.08
LINE0026418,SO116036,ITEM0026,4,223.59,121.16,0.1
LINE0026419,SO116036,ITEM0040,5,723.3,480.61,0.0
LINE0026420,SO116037,ITEM0082,10,412.19,301.6,0.03
LINE0026421,SO116037,ITEM0030,2,434.68,248.72,0.05
LINE0026422,SO116037,ITEM0006,4,468.12,373.35,0.15
LINE0026423,SO116038,ITEM0069,1,441.74,304.56,0.05
LINE0026424,SO116039,ITEM0061,5,546.71,277.22,0.05
LINE0026425,SO116040,ITEM0055,2,792.21,484.96,0.05
LINE0026426,SO116040,ITEM0029,3,494.3,342.22,0.0
LINE0026427,SO116040,ITEM0051,1,811.55,451.36,0.1
LINE0026428,SO116041,ITEM0008,1,263.83,209.94,0.1
LINE0026429,SO116042,ITEM0092,8,114.6,73.09,0.0
LINE0026430,SO116043,ITEM0055,5,792.21,484.96,0.05
LINE0026431,SO116044,ITEM0017,10,247.39,141.37,0.0
LINE0026432,SO116044,ITEM0022,10,94.48,66.39,0.1
LINE0026433,SO116045,ITEM0043,5,279.68,167.85,0.0
LINE0026434,SO116046,ITEM0008,10,269.7,209.94,0.08
LINE0026435,SO116047,ITEM0088,5,822.88,456.45,0.1
LINE0026436,SO116047,ITEM0066,10,519.2,303.8,0.08
LINE0026437,SO116048,ITEM0051,3,856.63,451.36,0.05
LINE0026438,SO116048,ITEM0056,3,841.04,585.42,0.05
LINE0026439,SO116049,ITEM0096,3,456.07,320.6,0.0
LINE0026440,SO116050,ITEM0010,8,217.06,162.74,0.08
LINE0026441,SO116050,ITEM0060,5,337.23,215.96,0.03
LINE0026442,SO116051,ITEM0085,5,709.52,350.95,0.0
LINE0026443,SO116052,ITEM0076,3,81.74,61.93,0.05
LINE0026444,SO116053,ITEM0006,6,534.21,373.35,0.03
LINE0026445,SO116054,ITEM0088,10,914.31,456.45,0.0
LINE0026446,SO116055,ITEM0082,4,361.2,301.6,0.15
LINE0026447,SO116056,ITEM0042,4,40.8,28.06,0.05
LINE0026448,SO116057,ITEM0047,8,530.83,353.99,0.0
LINE0026449,SO116058,ITEM0023,3,647.23,365.27,0.08
LINE0026450,SO116058,ITEM0060,4,330.28,215.96,0.05
LINE0026451,SO116059,ITEM0090,6,346.32,287.65,0.15
LINE0026452,SO116059,ITEM0031,2,646.15,437.48,0.1
LINE0026453,SO116060,ITEM0047,8,530.83,353.99,0.0
LINE0026454,SO116061,ITEM0097,4,47.03,30.5,0.03
LINE0026455,SO116061,ITEM0029,8,469.58,342.22,0.05
LINE0026456,SO116062,ITEM0065,3,160.4,113.01,0.0
LINE0026457,SO116062,ITEM0072,5,252.97,139.97,0.05
LINE0026458,SO116063,ITEM0036,3,760.79,442.26,0.0
LINE0026459,SO116064,ITEM0081,2,883.13,590.31,0.0
LINE0026460,SO116064,ITEM0083,2,610.18,383.33,0.05
LINE0026461,SO116065,ITEM0021,8,268.8,199.42,0.05
LINE0026462,SO116065,ITEM0074,1,267.32,187.55,0.0
LINE0026463,SO116066,ITEM0008,5,278.49,209.94,0.05
LINE0026464,SO116067,ITEM0045,3,311.58,197.34,0.0
LINE0026465,SO116068,ITEM0097,8,48.48,30.5,0.0
LINE0026466,SO116068,ITEM0017,10,247.39,141.37,0.0
LINE0026467,SO116069,ITEM0009,2,621.29,394.46,0.08
LINE0026468,SO116070,ITEM0100,6,841.59,581.56,0.0
LINE0026469,SO116071,ITEM0011,6,120.67,65.1,0.03
LINE0026470,SO116072,ITEM0045,8,311.58,197.34,0.0
LINE0026471,SO116072,ITEM0005,1,231.79,149.43,0.03
LINE0026472,SO116072,ITEM0080,6,384.87,275.75,0.0
LINE0026473,SO116073,ITEM0003,3,655.8,473.42,0.0
LINE0026474,SO116074,ITEM0086,6,82.82,57.07,0.1
LINE0026475,SO116075,ITEM0099,1,485.35,256.08,0.03
LINE0026476,SO116076,ITEM0051,1,856.63,451.36,0.05
LINE0026477,SO116077,ITEM0042,1,41.66,28.06,0.03
LINE0026478,SO116077,ITEM0066,8,564.35,303.8,0.0
LINE0026479,SO116077,ITEM0017,5,222.65,141.37,0.1
LINE0026480,SO116078,ITEM0073,5,162.54,87.81,0.03
LINE0026481,SO116078,ITEM0023,6,668.33,365.27,0.05
LINE0026482,SO116079,ITEM0003,1,655.8,473.42,0.0
LINE0026483,SO116079,ITEM0100,8,841.59,581.56,0.0
LINE0026484,SO116080,ITEM0024,2,257.08,200.55,0.1
LINE0026485,SO116081,ITEM0050,8,257.9,138.7,0.0
LINE0026486,SO116081,ITEM0030,5,443.83,248.72,0.03
LINE0026487,SO116082,ITEM0016,4,208.53,111.05,0.03
LINE0026488,SO116083,ITEM0069,5,441.74,304.56,0.05
LINE0026489,SO116083,ITEM0071,2,394.2,228.16,0.03
LINE0026490,SO116084,ITEM0038,4,495.42,371.85,0.05
LINE0026491,SO116085,ITEM0087,10,832.81,532.53,0.05
LINE0026492,SO116085,ITEM0069,2,441.74,304.56,0.05
LINE0026493,SO116086,ITEM0023,2,668.33,365.27,0.05
LINE0026494,SO116087,ITEM0073,2,159.19,87.81,0.05
LINE0026495,SO116088,ITEM0025,2,492.14,352.32,0.1
LINE0026496,SO116089,ITEM0039,6,639.29,334.47,0.03
LINE0026497,SO116089,ITEM0069,8,441.74,304.56,0.05
LINE0026498,SO116090,ITEM0086,5,84.66,57.07,0.08
LINE0026499,SO116091,ITEM0042,6,39.51,28.06,0.08
LINE0026500,SO116091,ITEM0090,2,395.22,287.65,0.03
LINE0026501,SO116092,ITEM0046,3,198.91,125.92,0.1
LINE0026502,SO116093,ITEM0001,1,603.22,314.33,0.03
LINE0026503,SO116093,ITEM0082,8,403.69,301.6,0.05
LINE0026504,SO116093,ITEM0011,2,118.18,65.1,0.05
LINE0026505,SO116094,ITEM0096,8,456.07,320.6,0.0
LINE0026506,SO116095,ITEM0091,10,224.45,164.43,0.15
LINE0026507,SO116095,ITEM0067,5,751.58,407.32,0.03
LINE0026508,SO116096,ITEM0053,2,626.37,376.42,0.15
LINE0026509,SO116096,ITEM0054,4,901.63,468.51,0.0
LINE0026510,SO116097,ITEM0012,3,559.92,412.96,0.05
LINE0026511,SO116097,ITEM0038,6,505.85,371.85,0.03
LINE0026512,SO116098,ITEM0072,2,244.98,139.97,0.08
LINE0026513,SO116099,ITEM0026,5,236.01,121.16,0.05
LINE0026514,SO116099,ITEM0073,1,159.19,87.81,0.05
LINE0026515,SO116099,ITEM0064,1,284.61,175.02,0.03
LINE0026516,SO116100,ITEM0094,6,629.97,360.71,0.03
LINE0026517,SO116101,ITEM0091,1,250.86,164.43,0.05
LINE0026518,SO116102,ITEM0001,2,621.88,314.33,0.0
LINE0026519,SO116103,ITEM0033,4,369.42,265.75,0.0
LINE0026520,SO116103,ITEM0082,4,382.45,301.6,0.1
LINE0026521,SO116104,ITEM0062,6,583.58,328.62,0.05
LINE0026522,SO116105,ITEM0084,5,294.5,220.87,0.05
LINE0026523,SO116105,ITEM0011,1,124.4,65.1,0.0
LINE0026524,SO116106,ITEM0088,6,868.59,456.45,0.05
LINE0026525,SO116107,ITEM0092,4,105.43,73.09,0.08
LINE0026526,SO116108,ITEM0056,2,885.31,585.42,0.0
LINE0026527,SO116109,ITEM0075,10,775.3,531.42,0.0
LINE0026528,SO116110,ITEM0019,2,263.66,192.73,0.1
LINE0026529,SO116111,ITEM0089,5,102.35,50.8,0.0
LINE0026530,SO116112,ITEM0012,5,559.92,412.96,0.05
LINE0026531,SO116112,ITEM0082,5,412.19,301.6,0.03
LINE0026532,SO116113,ITEM0055,4,833.91,484.96,0.0
LINE0026533,SO116114,ITEM0097,2,44.6,30.5,0.08
LINE0026534,SO116114,ITEM0041,6,141.51,82.69,0.0
LINE0026535,SO116115,ITEM0023,1,703.51,365.27,0.0
LINE0026536,SO116116,ITEM0004,4,577.35,292.79,0.0
LINE0026537,SO116116,ITEM0093,3,489.94,363.24,0.05
LINE0026538,SO116117,ITEM0015,4,572.71,430.6,0.05
LINE0026539,SO116117,ITEM0061,2,517.93,277.22,0.1
LINE0026540,SO116117,ITEM0092,8,103.14,73.09,0.1
LINE0026541,SO116118,ITEM0083,2,642.3,383.33,0.0
LINE0026542,SO116119,ITEM0074,8,267.32,187.55,0.0
LINE0026543,SO116120,ITEM0088,2,841.17,456.45,0.08
LINE0026544,SO116121,ITEM0050,1,257.9,138.7,0.0
LINE0026545,SO116122,ITEM0010,6,224.14,162.74,0.05
LINE0026546,SO116123,ITEM0084,2,310.0,220.87,0.0
LINE0026547,SO116123,ITEM0079,6,826.83,575.96,0.0
LINE0026548,SO116124,ITEM0031,6,717.94,437.48,0.0
LINE0026549,SO116124,ITEM0008,6,284.36,209.94,0.03
LINE0026550,SO116124,ITEM0100,2,757.43,581.56,0.1
LINE0026551,SO116125,ITEM0008,1,293.15,209.94,0.0
LINE0026552,SO116125,ITEM0017,6,227.6,141.37,0.08
LINE0026553,SO116126,ITEM0069,6,441.74,304.56,0.05
LINE0026554,SO116127,ITEM0006,4,506.67,373.35,0.08
LINE0026555,SO116128,ITEM0049,6,57.72,40.58,0.0
LINE0026556,SO116128,ITEM0071,10,386.07,228.16,0.05
LINE0026557,SO116129,ITEM0097,6,48.48,30.5,0.0
LINE0026558,SO116130,ITEM0030,1,411.8,248.72,0.1
LINE0026559,SO116131,ITEM0024,3,262.8,200.55,0.08
LINE0026560,SO116132,ITEM0074,10,253.95,187.55,0.05
LINE0026561,SO116133,ITEM0003,8,655.8,473.42,0.0
LINE0026562,SO116134,ITEM0002,5,262.85,140.37,0.0
LINE0026563,SO116134,ITEM0049,6,54.83,40.58,0.05
LINE0026564,SO116134,ITEM0100,1,757.43,581.56,0.1
LINE0026565,SO116135,ITEM0087,4,876.64,532.53,0.0
LINE0026566,SO116135,ITEM0077,10,875.7,647.4,0.05
LINE0026567,SO116135,ITEM0031,5,682.04,437.48,0.05
LINE0026568,SO116136,ITEM0059,1,414.78,243.23,0.08
LINE0026569,SO116136,ITEM0048,3,832.04,546.3,0.05
